SeqId,InstNo,FromStatus,ToStatus,Discussion,Dtype,SRL,Intervention,Video,Week
393217,7,F_GoalSetter,F_GoalSetter,IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost,"IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost",None,None,Week 7: Text Mining Introduction > Text Mining Introduction,7
393217,8,F_GoalSetter,F_GoalSetter,IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost What Are MOOCs Good For? URL IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost Data science: how is it different to statistics ? URL IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost Want to influence the world? Map reveals the best languages to speak URL IrTwitterPost IrTwitterPost IrTwitterPost,"IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,RelTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,RelTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,RelTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost",None,None,Week 7: Text Mining Introduction > Techniques and Tools,7
393217,9,F_GoalSetter,F_GoalSetter,IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost (for #dalmooc ) Big tank you the four esteemed instructors for the fantastic opportunity. for #dalmooc ) Big thank you the four esteemed instructors for the fantastic opportunity. RT What is 'Personalized Learning'? via URL Define the buzzword #k12 #highered IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost,"IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,RelTwitterPost,RelTwitterPost,RelTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost",None,None,None,None
393217,10,F_GoalSetter,F_GoalSetter,IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost,"IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost",None,None,None,None
393217,11,F_GoalSetter,F_GoalSetter,IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost,"IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost",None,None,None,None
393217,12,F_GoalSetter,F_GoalSetter,IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost,"IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost",None,None,None,None
393217,13,F_GoalSetter,F_GoalSetter,IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost,"IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost",None,None,None,None
393217,14,F_GoalSetter,F_GoalSetter,IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost New algorithm can separate unstructured text into topics with high accuracy and reproducibility URL IrTwitterPost,"IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,RelTwitterPost,IrTwitterPost",None,None,None,None
393217,15,F_GoalSetter,F_GoalSetter,IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost,"IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost",None,None,None,None
393218,0,F_NoOne,SF_GoalBystander,NoDiscussion,None,"SRL.Planning.TaskAnalysis,SRL.Engagement.ApplyingStrategyChanges,SRL.Engagement.ApplyingStrategyChanges,SRL.Engagement.ApplyingStrategyChanges,SRL.Planning.GoalSetting,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis",None,Course Orientation > DALMOOC Course Basics,1
393219,0,F_NoOne,F_NoOne,NoDiscussion,None,None,None,"Course Orientation > DALMOOC Course Basics,Course Orientation > Orientation Hangouts",1
425991,0,F_NoOne,SF_GoalBystander,Getting familiar with this website,Post,SRL.Planning.TaskAnalysis,"Interventions.StatusWall.Main,Interventions.Suggestions.People,Interventions.Suggestions.People,Interventions.Suggestions.People",Week 1: Introduction to Learning Analytics (LA) > Introduction to Learning Analytics,1
425991,1,SF_GoalBystander,F_GoalBystander,IrTwitterPost IrTwitterPost IrTwitterPost,"IrTwitterPost,IrTwitterPost,IrTwitterPost",None,None,None,None
425991,4,F_GoalBystander,F_GoalBystander,IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost,"IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost",None,None,None,None
425991,5,F_GoalBystander,F_GoalBystander,IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost,"IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost",None,None,None,None
